cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1811,772,65,2018-05-30 23:49:59 UTC,0.0165,126627.647,194956.96,68329.313,5385.468455,30,2,Validação dos Documentos
1673,28,87,2018-05-30 16:04:13 UTC,0.0132,139839.8347,240449.39,100609.5553,2861.303123,79,5,Aprovada
935,593,30,2018-05-25 03:45:13 UTC,0.0192,166721.9642,233975.8,67253.83581,3923.061729,89,4,Enviada
1879,514,54,2018-05-23 13:52:53 UTC,0.0172,45841.6713,74490.5,28648.8287,1208.173356,62,4,Aprovada
967,757,100,2018-05-20 18:15:28 UTC,0.0167,147484.475,188587.3,41102.82502,3396.122899,78,5,Enviada
367,119,33,2018-05-20 15:41:42 UTC,0.0159,146630.9405,184393.24,37762.29946,3635.272818,65,2,Aprovada
52,480,8,2018-05-20 06:05:44 UTC,0.02,5844.074446,8138.55,2294.475554,229.2797113,36,3,Validação dos Documentos
1945,191,36,2018-05-19 17:36:28 UTC,0.0177,11567.15893,20613.62,9046.461066,576.5983295,25,1,Em Análise
1979,789,88,2018-05-18 22:57:27 UTC,0.0135,33037.57972,53902.25,20864.67028,6877.51248,5,3,Enviada
391,84,63,2018-05-15 22:10:21 UTC,0.0194,159475.6907,227385.11,67909.41929,4742.026259,55,6,Aprovada
237,862,56,2018-05-15 03:08:54 UTC,0.011,78874.82005,115096.34,36221.51995,1944.941677,54,1,Validação dos Documentos
1835,485,12,2018-05-10 23:20:30 UTC,0.0229,106645.8533,136905.74,30259.88673,3108.926704,68,3,Validação dos Documentos
1686,800,41,2018-05-06 19:19:27 UTC,0.0111,177277.2527,232496.1,55218.84733,3047.442971,94,3,Enviada
1534,708,11,2018-05-05 22:53:38 UTC,0.0213,37921.26645,51609.7,13688.43355,1861.356601,27,0,Em Análise
249,718,65,2018-05-05 17:46:12 UTC,0.0166,122100.0661,178789.66,56689.59391,3613.139825,50,6,Aprovada
407,793,41,2018-05-05 00:13:50 UTC,0.011,83168.98129,148156.91,64987.92871,1634.299417,75,3,Validação dos Documentos
964,949,32,2018-05-01 22:41:10 UTC,0.0209,16570.4693,27458.76,10888.2907,458.6975003,68,5,Validação dos Documentos
1722,576,10,2018-05-01 11:41:20 UTC,0.0202,148512.4639,190244.09,41731.62611,26531.20627,6,0,Validação dos Documentos
1624,843,18,2018-04-30 23:17:27 UTC,0.0197,136705.5037,170708.6,34003.09628,10615.30677,15,6,Validação dos Documentos
31,997,45,2018-04-29 07:44:00 UTC,0.0096,112587.5732,140514.26,27926.68677,1636.949271,113,4,Validação dos Documentos
194,456,61,2018-04-20 17:07:53 UTC,0.0087,96279.6218,115148.01,18868.3882,7334.267589,14,4,Em Análise
1275,59,43,2018-04-11 15:20:22 UTC,0.0148,106179.2928,193369.16,87189.8672,3747.458303,37,5,Em Análise
263,29,58,2018-04-09 22:11:42 UTC,0.0237,78448.06185,133189.11,54741.04815,14180.38414,6,0,Aprovada
1233,194,9,2018-04-09 04:18:29 UTC,0.022,200859.7421,241023.8,40164.05789,7171.805957,44,2,Em Análise
3,215,1,2018-04-08 10:47:24 UTC,0.0238,154691.56,214508.76,59817.20002,6687.29323,34,4,Aprovada
982,936,37,2018-04-02 22:24:01 UTC,0.0138,49850.37364,65947.41,16097.03636,1071.131388,75,4,Enviada
1244,92,86,2018-03-25 13:56:25 UTC,0.0244,59378.07704,78516.3,19138.22296,1550.549256,113,4,Em Análise
327,931,84,2018-03-23 01:07:42 UTC,0.013,88211.73174,149873.73,61661.99826,1755.476682,82,0,Enviada
699,513,80,2018-03-20 17:46:19 UTC,0.0168,79986.56226,103574.82,23588.25774,2627.166901,43,0,Aprovada
1284,633,78,2018-03-13 06:32:52 UTC,0.0138,102372.9088,172118.26,69745.35123,1774.706763,116,3,Aprovada
1174,389,43,2018-03-10 21:33:05 UTC,0.0096,45133.65726,53404,8270.342738,1140.824044,50,6,Aprovada
236,918,62,2018-03-10 21:11:39 UTC,0.0237,3035.319219,5696.24,2660.920781,420.9846386,8,0,Aprovada
1797,637,54,2018-03-10 00:49:24 UTC,0.0128,81512.82155,154692.24,73179.41845,1611.167333,82,6,Enviada
166,797,38,2018-03-09 21:36:48 UTC,0.0131,29005.84096,51685.61,22679.76904,2441.144504,13,4,Aprovada
632,27,31,2018-03-08 03:56:29 UTC,0.0231,51916.82095,97820.47,45903.64905,1292.809388,115,1,Aprovada
792,813,75,2018-03-06 23:54:00 UTC,0.0211,9976.344545,16642.17,6665.825455,236.9552326,105,5,Aprovada
465,636,96,2018-03-04 07:00:16 UTC,0.0171,43189.57835,78054.7,34865.12165,1326.270005,48,5,Aprovada
983,420,68,2018-02-27 03:22:09 UTC,0.02,14209.97438,25246.25,11036.27562,1740.941227,9,4,Em Análise
1846,642,15,2018-02-13 23:35:58 UTC,0.0119,117394.8148,227027.5,109632.6852,7668.479935,17,1,Enviada
1047,166,55,2018-02-13 23:05:51 UTC,0.0141,25122.98881,32393.19,7270.201188,1032.803387,30,5,Validação dos Documentos
1218,948,12,2018-02-11 17:39:17 UTC,0.0236,100896.2089,142068.35,41172.1411,2569.637257,112,5,Em Análise
291,417,41,2018-02-10 01:44:53 UTC,0.0158,87329.69405,169641.19,82311.49595,2286.595767,59,0,Em Análise
408,741,58,2018-02-03 14:26:15 UTC,0.0129,1491.064305,2317.75,826.6856955,55.76791956,33,5,Aprovada
914,300,85,2018-01-31 03:23:50 UTC,0.0194,4675.593496,5526.89,851.2965035,193.1688878,33,3,Validação dos Documentos
732,446,61,2018-01-27 18:07:51 UTC,0.0232,3643.827064,4746.41,1102.582936,101.0419472,79,6,Validação dos Documentos
1601,107,21,2018-01-21 17:23:59 UTC,0.0237,38977.16616,53357.45,14380.28384,4066.895906,11,0,Validação dos Documentos
294,502,17,2018-01-20 10:06:38 UTC,0.0128,49060.3268,65304.87,16244.5432,1395.587041,47,2,Validação dos Documentos
831,930,14,2018-01-17 21:12:44 UTC,0.0082,39450.68439,47487.52,8036.835611,626.2521679,89,0,Em Análise
364,124,13,2018-01-16 00:59:56 UTC,0.0089,118005.008,140398.05,22393.04196,3137.421347,46,5,Aprovada
1372,557,78,2018-01-10 21:52:33 UTC,0.0199,70642.9049,128757.59,58114.6851,3075.418653,31,3,Em Análise
866,755,27,2018-01-10 10:51:26 UTC,0.0118,60983.75705,73423.36,12439.60295,61703.36538,1,0,Aprovada
1364,106,61,2018-01-07 19:05:43 UTC,0.0223,172984.8962,216795.47,43810.57378,4521.210495,87,6,Validação dos Documentos
624,69,8,2018-01-06 07:51:33 UTC,0.0224,79888.67118,109159.52,29270.84882,2102.337479,86,4,Em Análise
243,492,90,2018-01-05 00:05:18 UTC,0.0124,37756.58661,47969.59,10213.00339,5664.627057,7,0,Validação dos Documentos
1055,487,45,2018-01-03 23:02:39 UTC,0.0113,47878.02001,86591.03,38713.00999,1222.629128,52,3,Enviada
1204,553,100,2018-01-02 17:13:49 UTC,0.0211,11807.62237,15875.49,4067.86763,296.3203078,88,3,Enviada
208,551,39,2018-01-02 03:48:45 UTC,0.0117,42886.29611,82355.14,39468.84389,768.3704315,91,6,Aprovada
84,869,32,2017-12-31 19:42:56 UTC,0.0173,78125.38141,114587.7,36462.31859,2476.767912,46,5,Em Análise
1403,104,33,2017-12-31 16:48:23 UTC,0.0083,105541.657,181977.25,76435.59301,3178.901256,39,6,Em Análise
902,766,66,2017-12-29 05:32:05 UTC,0.0121,139842.772,205172.17,65329.39803,3088.446948,66,3,Aprovada
1593,317,19,2017-12-28 19:30:31 UTC,0.0135,131054.2888,225354.74,94300.45123,2276.155401,112,1,Validação dos Documentos
1347,116,45,2017-12-22 11:22:34 UTC,0.0246,168528.9287,225773.97,57245.04129,5672.928772,54,1,Aprovada
924,84,16,2017-12-21 18:48:42 UTC,0.0097,102240.1885,160986.94,58746.7515,1565.312458,104,1,Aprovada
1890,442,19,2017-12-19 09:44:00 UTC,0.0194,139973.0528,195488.33,55515.27721,3131.996602,105,2,Validação dos Documentos
1728,545,12,2017-12-17 12:46:31 UTC,0.019,31701.49071,49986.53,18285.03929,675.6378205,118,1,Enviada
1425,682,14,2017-12-17 00:23:37 UTC,0.0199,41794.2594,76403.18,34608.9206,1669.241939,35,4,Em Análise
1531,27,15,2017-12-11 19:24:01 UTC,0.0113,9530.234901,15679.65,6149.415099,212.2730361,63,3,Validação dos Documentos
121,87,25,2017-12-11 04:01:00 UTC,0.0174,29024.33265,53930.86,24906.52735,979.7900737,42,2,Validação dos Documentos
974,191,89,2017-12-04 01:56:58 UTC,0.0203,4059.850336,4832.49,772.6396635,133.1678627,48,1,Em Análise
1501,879,74,2017-11-30 21:46:42 UTC,0.0112,120345.3721,226771.35,106425.9779,6202.249658,22,1,Enviada
860,464,66,2017-11-28 06:45:07 UTC,0.0162,22076.45763,27852.07,5775.612372,647.6086368,50,3,Enviada
589,319,56,2017-11-24 00:10:02 UTC,0.0115,75760.50465,108888.98,33128.47535,2000.813439,50,2,Validação dos Documentos
956,551,36,2017-11-22 10:39:06 UTC,0.0153,37977.11258,48504.95,10527.83742,693.1175463,120,3,Enviada
1509,828,41,2017-11-17 16:49:36 UTC,0.0107,20351.40045,39761.78,19410.37955,527.6933577,50,1,Em Análise
705,103,22,2017-11-16 08:28:19 UTC,0.0228,36079.9985,60873.64,24793.6415,892.4875531,113,3,Validação dos Documentos
515,982,84,2017-11-14 19:20:38 UTC,0.0156,56447.61021,96471.98,40024.36979,1183.731936,88,5,Em Análise
1521,221,83,2017-11-12 11:17:28 UTC,0.0118,6775.981076,10732.24,3956.258924,325.8467936,24,1,Enviada
448,789,24,2017-11-11 05:58:58 UTC,0.0173,32661.58493,50022.95,17361.36507,833.8630902,66,4,Enviada
330,621,33,2017-11-10 20:03:05 UTC,0.0164,11082.09774,16645.08,5562.982256,297.5883532,58,4,Aprovada
742,83,25,2017-11-10 16:34:56 UTC,0.0113,144793.3374,219831.34,75038.00264,3375.784075,59,4,Em Análise
1582,601,90,2017-11-06 10:52:21 UTC,0.0144,81293.82123,96923.58,15629.75877,2549.0484,43,6,Validação dos Documentos
431,17,13,2017-11-04 03:01:18 UTC,0.0221,8635.635002,11554.57,2918.934998,971.9686135,10,0,Validação dos Documentos
1333,870,81,2017-11-03 09:46:58 UTC,0.0166,36158.11992,68839.18,32681.06008,769.4028791,92,6,Validação dos Documentos
242,582,93,2017-10-22 09:29:39 UTC,0.0157,87044.82712,166828.6,79783.77288,2250.33444,60,3,Em Análise
1118,776,32,2017-10-21 23:50:07 UTC,0.01,34437.44298,47305.91,12868.46702,1563.692481,25,2,Enviada
652,820,34,2017-10-21 01:53:05 UTC,0.018,134896.6109,235065.04,100168.4291,3213.104061,79,1,Aprovada
147,462,77,2017-10-21 00:59:14 UTC,0.0233,131609.7805,173677.47,42067.68949,3485.264986,92,5,Enviada
1273,879,33,2017-10-18 23:41:49 UTC,0.0162,46211.82931,73390.74,27178.91069,905.7717201,109,4,Aprovada
535,367,19,2017-10-17 15:19:55 UTC,0.0175,143356.7715,183308.52,39951.74852,3236.780195,86,1,Enviada
97,552,14,2017-10-16 15:04:51 UTC,0.0201,82610.00959,124376.52,41766.51041,2000.8828,89,0,Em Análise
651,111,34,2017-10-07 21:17:43 UTC,0.0191,145257.3216,245895.49,100638.1684,7361.765522,25,5,Em Análise
1115,380,99,2017-10-05 18:40:10 UTC,0.0166,94737.12513,182392.49,87655.36487,2611.20432,56,2,Enviada
1783,440,88,2017-10-03 12:01:46 UTC,0.0088,180693.9625,237827.14,57133.17749,2981.161006,87,5,Enviada
419,138,53,2017-10-02 21:31:43 UTC,0.0109,81704.99695,144915.68,63210.68305,2434.908119,42,4,Em Análise
1892,112,36,2017-10-02 04:39:32 UTC,0.0192,42179.43957,54439.24,12259.80043,923.8927803,110,0,Validação dos Documentos
1805,188,66,2017-09-30 06:09:43 UTC,0.0239,132617.5394,171432.42,38814.88063,10624.56653,15,0,Enviada
675,380,87,2017-09-19 19:23:19 UTC,0.0121,55826.68,90190.26,34363.58,1768.823141,40,4,Em Análise
324,638,56,2017-09-18 14:55:21 UTC,0.0082,56074.1651,73991.96,17917.7949,2685.086434,23,1,Aprovada
1903,966,1,2017-09-14 17:39:27 UTC,0.0102,31611.24757,54606.7,22995.45243,660.4780324,66,6,Validação dos Documentos
1936,143,46,2017-09-13 23:31:27 UTC,0.0172,68323.01943,84116.03,15793.01057,2297.817069,42,5,Enviada
1487,136,63,2017-09-11 17:02:28 UTC,0.0088,146053.1757,218806.14,72752.96433,2244.900456,97,2,Em Análise
186,448,77,2017-09-07 05:13:53 UTC,0.0129,183192.0249,245847.82,62655.7951,47284.45712,4,4,Enviada
660,897,27,2017-09-07 00:35:08 UTC,0.0144,33846.45478,64823.8,30977.34522,1011.29345,46,4,Enviada
1079,569,36,2017-08-30 14:01:22 UTC,0.0097,41168.57849,52200.81,11032.23151,660.9900009,96,3,Validação dos Documentos
1745,424,47,2017-08-27 09:57:32 UTC,0.0234,12940.98213,20831.83,7890.847871,517.8306869,38,6,Validação dos Documentos
601,652,73,2017-08-26 01:16:31 UTC,0.0221,17368.03108,21074.37,3706.338917,437.4872413,96,5,Validação dos Documentos
1025,847,11,2017-08-22 13:05:40 UTC,0.0223,59509.82539,91298.96,31789.13461,2108.662383,45,6,Em Análise
508,857,17,2017-08-21 18:47:21 UTC,0.0082,21295.3572,40141.99,18846.6328,286.7158222,115,1,Enviada
213,543,45,2017-08-19 10:27:16 UTC,0.0137,119207.2001,161992.55,42785.34986,2217.603022,98,6,Enviada
178,694,22,2017-08-19 03:46:19 UTC,0.0216,67887.71769,90968.57,23080.85231,1926.602539,67,2,Validação dos Documentos
29,538,27,2017-08-15 14:03:52 UTC,0.024,171981.1033,246294.43,74313.3267,4520.450214,103,4,Aprovada
1159,332,15,2017-08-14 11:30:11 UTC,0.0123,12489.67856,19344.59,6854.911439,326.5556549,52,4,Enviada
386,582,66,2017-08-11 09:00:05 UTC,0.0175,101845.6895,140307.85,38462.16045,2867.765644,56,1,Aprovada
1262,974,79,2017-08-08 21:22:10 UTC,0.021,180490.9405,245410.4,64919.45949,4748.838821,77,0,Em Análise
275,332,48,2017-08-07 19:30:22 UTC,0.0166,46387.88973,88725.05,42337.16027,978.1502769,94,0,Validação dos Documentos
117,199,86,2017-08-05 14:43:50 UTC,0.0195,127990.1252,174164.23,46174.10482,3028.351541,90,1,Enviada
321,281,54,2017-08-04 08:51:16 UTC,0.0189,171606.1878,247171.16,75564.97221,3807.242843,102,5,Aprovada
912,602,34,2017-08-03 20:08:25 UTC,0.0206,5554.133272,8454.51,2900.376728,175.0394163,52,6,Enviada
1828,484,77,2017-08-02 20:57:23 UTC,0.0241,12955.4928,22548.88,9593.387202,378.8226132,73,0,Enviada
1916,649,25,2017-08-01 22:41:54 UTC,0.017,185615.9124,239372.09,53756.17762,39037.73902,5,2,Aprovada
1185,535,5,2017-08-01 09:47:51 UTC,0.0225,121875.1152,145161.31,23286.19475,16816.89123,8,5,Aprovada
1602,858,17,2017-08-01 09:32:19 UTC,0.0225,12469.46092,20343.34,7873.879078,322.1581438,92,6,Enviada
1871,191,54,2017-07-31 19:50:30 UTC,0.0133,21672.59679,35604.88,13932.28321,676.8223888,42,1,Em Análise
1443,214,71,2017-07-29 02:45:57 UTC,0.0214,160636.6931,204113.58,43476.88687,6115.537518,39,0,Enviada
1701,520,70,2017-07-27 12:57:36 UTC,0.0206,115989.2558,228157.36,112168.1042,3357.176895,61,4,Enviada
1676,924,43,2017-07-26 11:23:19 UTC,0.017,118131.8636,192952.64,74820.77643,3323.160326,55,3,Validação dos Documentos
1896,564,65,2017-07-26 04:20:18 UTC,0.0084,98056.87213,136656.48,38599.60787,5346.723676,20,3,Enviada
1500,673,3,2017-07-25 11:03:15 UTC,0.0237,153458.1097,186909.25,33451.14028,4167.440223,88,1,Aprovada
389,182,4,2017-07-22 16:37:16 UTC,0.0238,39547.97024,53003.03,13455.05976,2002.20394,27,1,Validação dos Documentos
368,999,62,2017-07-21 19:21:28 UTC,0.0217,57840.79462,94803.78,36962.98538,1502.724547,84,0,Aprovada
1345,872,88,2017-07-19 21:17:48 UTC,0.0174,110632.4214,181574.05,70941.62855,3862.127458,40,4,Aprovada
942,996,34,2017-07-17 01:38:56 UTC,0.0208,27171.22118,39834.81,12663.58882,1825.150397,18,1,Aprovada
1914,523,18,2017-07-15 05:48:38 UTC,0.0084,173873.8412,225277.05,51403.20876,3104.539233,76,2,Enviada
1995,765,90,2017-07-12 23:35:07 UTC,0.0086,26313.93609,39247.97,12934.03391,491.7446857,72,5,Em Análise
90,413,51,2017-07-11 10:38:56 UTC,0.0172,72237.78406,110221.47,37983.68594,5203.041057,16,4,Aprovada
567,93,27,2017-07-08 19:14:41 UTC,0.0103,174401.4908,211234.22,36832.72916,3410.460873,73,0,Enviada
447,634,24,2017-07-08 03:33:02 UTC,0.0208,26959.72072,34200.08,7240.359276,660.0876985,92,2,Validação dos Documentos
1470,660,26,2017-07-05 19:19:38 UTC,0.0178,41604.70887,83041.15,41436.44113,848.2095776,117,3,Validação dos Documentos
915,272,1,2017-07-02 17:05:59 UTC,0.025,107635.433,158620.45,50985.017,7185.807717,19,1,Em Análise
672,897,6,2017-07-01 10:56:35 UTC,0.0182,170663.1167,228697.87,58034.7533,5046.050712,53,0,Validação dos Documentos
437,646,48,2017-07-01 00:57:57 UTC,0.0223,102471.7059,139788.66,37316.9541,3315.149255,53,1,Enviada
1574,494,76,2017-06-29 15:17:51 UTC,0.0129,113387.003,151837.65,38450.64701,3793.554959,38,3,Validação dos Documentos
1100,904,26,2017-06-29 09:05:28 UTC,0.022,168843.9173,244055.69,75211.77269,5054.878786,61,2,Em Análise
434,859,25,2017-06-27 17:45:08 UTC,0.0096,52629.60253,77727.42,25097.81747,1104.486671,64,3,Em Análise
1790,751,68,2017-06-26 21:46:25 UTC,0.0195,44649.40353,67807.04,23157.63647,5457.195565,9,1,Enviada
393,820,98,2017-06-22 12:59:38 UTC,0.0195,147290.0547,186875.66,39585.60534,3337.68649,102,1,Em Análise
1206,608,3,2017-06-19 08:08:22 UTC,0.0121,84015.80107,136953.9,52938.09893,8203.416506,11,2,Validação dos Documentos
432,384,28,2017-06-15 20:54:41 UTC,0.0148,80997.74052,149598.05,68600.30948,1966.889149,64,5,Enviada
1572,950,50,2017-06-10 00:24:36 UTC,0.0124,96023.28116,148429.81,52406.52884,1559.479063,117,5,Validação dos Documentos
1472,870,67,2017-06-04 10:48:43 UTC,0.0137,32196.42516,56689.92,24493.49484,837.1913088,55,6,Aprovada
1464,357,71,2017-06-02 16:30:58 UTC,0.0082,46616.96712,63660.16,17043.19288,763.7467731,85,0,Em Análise
1875,973,12,2017-05-28 06:08:20 UTC,0.0127,113668.201,145713.86,32045.65905,5335.223673,25,2,Enviada
1552,609,90,2017-05-26 12:20:42 UTC,0.0182,69729.76238,98243.68,28513.91762,70998.84406,1,5,Enviada
15,568,99,2017-05-21 20:23:48 UTC,0.0161,40750.95156,81348.38,40597.42844,3499.244831,13,2,Validação dos Documentos
1853,406,88,2017-05-20 22:11:10 UTC,0.0199,52364.34447,102554.87,50190.52553,1477.526952,62,1,Enviada
382,928,97,2017-05-20 21:35:28 UTC,0.023,84581.20053,114768.96,30187.75947,4486.358826,25,0,Validação dos Documentos
1600,498,51,2017-05-13 12:26:48 UTC,0.0129,139121.3001,219039.21,79917.90988,2285.581996,120,3,Enviada
1132,819,31,2017-05-07 23:00:05 UTC,0.0212,100487.2631,124271.71,23784.44694,9572.20077,12,4,Enviada
851,537,71,2017-05-07 20:54:56 UTC,0.0083,17825.90191,24164.2,6338.298093,303.1563448,81,2,Aprovada
323,995,45,2017-05-06 14:13:49 UTC,0.0212,79058.01908,122381.21,43323.19092,1916.16983,99,3,Enviada
1555,562,22,2017-05-05 11:31:55 UTC,0.0102,125720.2029,211913.34,86193.1371,2186.735834,87,6,Enviada
183,803,26,2017-05-03 12:20:24 UTC,0.0084,140983.5878,241213.51,100229.9222,2089.485159,100,1,Em Análise
406,487,82,2017-04-29 16:23:53 UTC,0.0153,99008.81099,196146.98,97138.16901,1807.002678,120,5,Validação dos Documentos
1249,935,42,2017-04-25 13:10:28 UTC,0.0211,72674.85964,129818.38,57143.52036,1938.294008,75,2,Em Análise
1251,533,16,2017-04-23 00:37:41 UTC,0.0195,26362.31155,33955.36,7593.048451,1673.690936,19,4,Enviada
580,35,29,2017-04-17 20:55:15 UTC,0.0149,166473.2378,229462.99,62989.75217,5885.494166,37,0,Enviada
413,715,19,2017-04-11 21:53:37 UTC,0.0119,18053.35299,33305.88,15252.52701,1120.146663,18,0,Enviada
438,252,39,2017-04-06 21:14:59 UTC,0.0188,120199.9055,225672.23,105472.3245,2933.231512,79,0,Em Análise
604,911,21,2017-04-05 17:07:50 UTC,0.0095,111488.4172,156289.02,44800.60279,2542.122588,57,0,Em Análise
169,992,37,2017-04-04 09:33:29 UTC,0.0248,143912.4317,179264.45,35352.01835,4011.386414,90,3,Aprovada
763,503,69,2017-03-28 12:24:27 UTC,0.0097,85762.0947,120050.1,34288.0053,1453.428265,88,0,Aprovada
1562,998,100,2017-03-22 12:25:42 UTC,0.0147,114794.4732,165036.26,50241.7868,3505.120046,45,0,Validação dos Documentos
1785,454,77,2017-03-21 17:15:13 UTC,0.012,125501.5094,223824.71,98323.20065,3753.218623,43,4,Enviada
1587,323,75,2017-03-19 07:51:54 UTC,0.0237,134154.7701,184008.83,49854.0599,4657.532808,49,0,Enviada
572,321,88,2017-03-18 21:27:10 UTC,0.0142,13142.16452,22951.98,9809.815479,1565.866195,9,4,Enviada
1451,365,11,2017-03-18 19:49:18 UTC,0.0166,131772.2157,184433.19,52660.97427,3301.064516,66,4,Em Análise
196,818,57,2017-03-14 21:57:22 UTC,0.0084,71001.67744,140713.99,69712.31256,1201.539581,82,5,Validação dos Documentos
271,371,60,2017-03-07 13:37:47 UTC,0.0115,98377.84412,194572.02,96194.17588,2423.529895,55,4,Validação dos Documentos
739,651,63,2017-03-01 07:28:46 UTC,0.0227,33044.31451,52467.39,19423.07549,8735.155657,4,6,Enviada
1438,261,40,2017-02-27 22:52:51 UTC,0.0201,72067.26247,138914.27,66847.00753,1688.754301,98,2,Validação dos Documentos
303,77,48,2017-02-21 10:55:58 UTC,0.0138,32374.58409,49216.39,16841.80591,1100.515716,38,2,Em Análise
1234,120,58,2017-02-17 03:04:39 UTC,0.0204,144173.9095,188592.72,44418.81054,4118.745861,62,6,Em Análise
1543,172,47,2017-02-15 20:01:29 UTC,0.0233,97455.12289,185670.94,88215.81711,2709.972773,79,2,Em Análise
1866,889,89,2017-02-12 15:40:40 UTC,0.0191,2919.495444,5704.98,2785.484556,255.7374824,13,1,Enviada
223,909,89,2017-02-09 08:54:50 UTC,0.0171,122502.9142,194990.46,72487.54584,2435.529084,116,4,Aprovada
276,731,75,2017-02-04 06:27:26 UTC,0.0092,10667.70236,18799.77,8132.067637,244.6171182,56,5,Em Análise
904,361,98,2017-01-30 06:53:04 UTC,0.0145,151246.1128,246575.12,95329.00715,4673.801541,44,1,Validação dos Documentos
881,378,80,2017-01-23 23:41:53 UTC,0.01,141503.0184,223199.06,81696.04163,2076.195941,115,4,Em Análise
122,277,76,2017-01-23 13:46:43 UTC,0.0191,171734.7466,213147.52,41412.77342,26443.34946,7,6,Enviada
1829,768,28,2017-01-22 02:59:22 UTC,0.0181,117945.7534,182004.77,64059.01656,2609.58432,95,0,Em Análise
1898,661,55,2017-01-17 03:41:12 UTC,0.0186,112496.4906,219120.32,106623.8294,2366.373628,117,1,Em Análise
1052,519,66,2017-01-15 21:55:52 UTC,0.0122,134593.1617,185262.8,50669.63828,3779.70401,47,4,Validação dos Documentos
1547,638,27,2017-01-07 06:23:03 UTC,0.0233,44760.81184,61835.32,17074.50816,1541.617043,49,5,Enviada
1080,784,60,2017-01-06 21:21:47 UTC,0.0224,75637.69318,104212.88,28575.18682,1982.874919,87,2,Em Análise
960,405,81,2017-01-06 04:09:59 UTC,0.0092,96396.57077,187942.11,91545.53923,4048.320878,27,0,Enviada
433,639,99,2017-01-04 19:49:00 UTC,0.0224,139890.9036,225966.76,86075.85643,21814.66904,7,6,Validação dos Documentos
590,443,48,2017-01-01 19:40:05 UTC,0.0142,77985.92139,147389.48,69403.55861,16267.86958,5,4,Aprovada
961,123,15,2016-12-31 08:17:11 UTC,0.0171,152376.9719,245028.53,92651.55807,3620.795541,75,4,Em Análise
909,177,76,2016-12-24 09:40:10 UTC,0.0211,35356.98286,61462.35,26105.36714,1027.607321,62,6,Validação dos Documentos
1993,765,74,2016-12-22 19:26:50 UTC,0.0161,156096.671,195335.64,39238.96899,3138.53927,101,1,Validação dos Documentos
